,age,year,L,D
8360,34,2008,1919151.52,2978.24
8361,35,2008,1964765.87,3153.27
8362,36,2008,2039289.8,3478.29
8363,37,2008,2118377.59,4028.34
8364,38,2008,2144596,4224.35
8365,39,2008,2091735.54,4214.35
8366,40,2008,2032171.73,4422.37
8367,41,2008,2046426.73,5024.41
8368,42,2008,2110386.48,5588.46
8369,43,2008,2205464.82,6347.53
8370,44,2008,2229569.98,7205.6
8371,45,2008,2224201.74,7788.65
8372,46,2008,2247693.54,8646.72
8373,47,2008,2280131.13,9557.79
8374,48,2008,2272315.69,10235.85
8375,49,2008,2243226.5,11115.92
8376,50,2008,2188617.43,12003.99
8377,51,2008,2176156.05,12825.07
8378,52,2008,2110710.38,13412.11
8379,53,2008,2083673.51,14278.19
8380,54,2008,2022242.18,15187.27
8381,55,2008,1915364.52,15747.81
8382,56,2008,1873177.92,16155.84
8383,57,2008,1819912.11,16465.37
8384,58,2008,1785446.13,17172.43
8385,59,2008,1732206.51,17887.49
8386,60,2008,1697924.26,19419.62
8387,61,2008,1649117.48,20716.22
8388,62,2008,1433446.68,17529.96
8389,63,2008,1308397.75,18325.52
8390,64,2008,1286846.01,20149.18
8391,65,2008,1254902.5,21672.3
8392,66,2008,1156479.85,20639.22
8393,67,2008,1063041.73,20468.2
8394,68,2008,1004287.61,20826.73
8395,69,2008,952276.04,21807.81
8396,70,2008,893790.8,22447.87
8397,71,2008,854944.74,22729.89
8398,72,2008,811680.51,24068
8399,73,2008,776649.27,25417.61
8400,74,2008,723135.41,25341.6
8401,75,2008,678033.02,26869.24
8402,76,2008,664990.72,28140.34
8403,77,2008,638606.68,29977.5
8404,78,2008,612323.75,31643.63
8405,79,2008,572663.61,32597.71
8406,80,2008,529040.49,33673.81
8407,81,2008,494358.37,34314.85
8408,82,2008,451399.19,34382.86
8409,83,2008,414487.18,35222.93
8410,84,2008,367736.64,35099.92
8411,85,2008,319338.87,33789.81
8412,86,2008,279336.2,33617.79
8413,87,2008,237711.87,31528.62
8414,88,2008,187820.44,28742.4
8415,89,2008,148472.64,24687.05
8416,90,2008,119686.01,22647.88
8417,91,2008,91897.6,19136.59
8418,92,2008,69357.64,16021.33
8419,93,2008,52099.38,13566.13
8420,94,2008,37390.34,10834.9
8421,95,2008,25925.39,8140.68
8422,96,2008,17510.99,5843.49
8423,97,2008,11516.58,4272.36
8424,98,2008,7448.63,3070.26
8425,99,2008,4642.46,2005.68
8426,0,2008,2771.4,1325.59
8427,1,2008,1628.28,857.07
8428,2,2008,926.31,457.04
8429,3,2008,511.34,298.02
8430,4,2008,268.21,184.02
8431,5,2008,149.6,97
8432,6,2008,81.94,61
8433,7,2008,41.44,24
8434,8,2008,20.13,9
8435,9,2008,12.64,6
8436,10,2008,12.68,11
8437,0,2009,2056049.56,14825.14
8438,1,2009,2069265.92,972.14
8439,2,2009,2082630.14,655.1
8440,3,2009,2063489.93,498.07
8441,4,2009,2068915.64,370.06
8442,5,2009,2072553.73,318.04
8443,6,2009,2054290.18,275.04
8444,7,2009,2059398.44,260.04
8445,8,2009,2060293.33,265.04
8446,9,2009,2047911.12,280.71
8447,10,2009,2115891.89,257.37
8448,11,2009,2084578.95,328.04
8449,12,2009,2108150.54,323.05
8450,13,2009,2129669,419.06
8451,14,2009,2141757.69,522.07
8452,15,2009,2189601.92,754.11
8453,16,2009,2241455.74,1153.17
8454,17,2009,2274828.36,1562.22
8455,18,2009,2328883.44,2223.32
8456,19,2009,2330365.11,2483.36
8457,20,2009,2254823.98,2677.39
8458,21,2009,2204957.95,2929.42
8459,22,2009,2168019.27,2744.4
8460,23,2009,2160814.61,2915.43
8461,24,2009,2152522.11,2872.41
8462,25,2009,2152636.2,2827.41
8463,26,2009,2116958.7,2932.43
8464,27,2009,2130720.71,2834.41
8465,28,2009,2124253.93,2931.43
8466,29,2009,2073984.79,3048.44
8467,30,2009,2078849.84,2926.42
8468,31,2009,1961373.4,2905.42
8469,32,2009,1953820.18,2884.42
8470,33,2009,1932150.25,2851.41
8471,34,2009,1929143.25,3061.44
8472,35,2009,1938375.29,3213.46
8473,36,2009,1957329.25,3374.48
8474,37,2009,2028790.73,3674.53
8475,38,2009,2122344.22,4124.6
8476,39,2009,2153863.46,4398.63
8477,40,2009,2084877.75,4589.67
8478,41,2009,2042593.43,4973.72
8479,42,2009,2044897.32,5428.78
8480,43,2009,2112426.94,5904.85
8481,44,2009,2184631.94,6883
8482,45,2009,2218586.07,7638.1
8483,46,2009,2237569.37,8431.21
8484,47,2009,2253012.72,9286.34
8485,48,2009,2264140.44,10054.45
8486,49,2009,2279362.57,10967.59
8487,50,2009,2217200.11,11837.71
8488,51,2009,2209983.87,12959.88
8489,52,2009,2153690.44,13927.02
8490,53,2009,2117577.94,14521.1
8491,54,2009,2083183.57,15217.2
8492,55,2009,1984660.26,15831.29
8493,56,2009,1927593.45,16484.38
8494,57,2009,1854982.83,17254.5
8495,58,2009,1809255.6,17457.53
8496,59,2009,1765951.49,18181.63
8497,60,2009,1693007.03,19085.75
8498,61,2009,1715774.95,20027.9
8499,62,2009,1634072.71,21958.17
8500,63,2009,1423880.18,18727.7
8501,64,2009,1284958.71,19151.77
8502,65,2009,1272607.91,20753
8503,66,2009,1237544.37,22559.26
8504,67,2009,1142767.61,21254.07
8505,68,2009,1043685.23,21276.07
8506,69,2009,981269.25,21371.09
8507,70,2009,921261.89,22145.2
8508,71,2009,883400.25,23025.33
8509,72,2009,825945.76,23369.38
8510,73,2009,790109.54,24494.55
8511,74,2009,748159.35,25586.19
8512,75,2009,686625,25532.69
8513,76,2009,660808.3,26952.39
8514,77,2009,632286.35,28646.14
8515,78,2009,609338.42,30809.46
8516,79,2009,578902.51,31301.52
8517,80,2009,533232.73,32160.65
8518,81,2009,498785.29,33381.82
8519,82,2009,455146.49,34158.94
8520,83,2009,417873.18,33850.9
8521,84,2009,379885.18,34272.95
8522,85,2009,333528.49,33536.85
8523,86,2009,286239.05,32495.7
8524,87,2009,247013.53,31300.52
8525,88,2009,207407.08,29088.21
8526,89,2009,160958.79,26109.78
8527,90,2009,124806.29,22027.18
8528,91,2009,98708.53,19632.84
8529,92,2009,74096.57,16574.39
8530,93,2009,54552.72,13518.96
8531,94,2009,39885.15,10966.59
8532,95,2009,27871.42,8468.23
8533,96,2009,18781.83,6292.91
8534,97,2009,12309.97,4429.64
8535,98,2009,7856.49,2908.42
8536,99,2009,4967.42,2096.31
8537,0,2009,2933.79,1350.19
8538,1,2009,1722.82,852.13
8539,2,2009,969.7,508.08
8540,3,2009,534.93,290.04
8541,4,2009,276.81,177.02
8542,5,2009,139.37,87.01
8543,6,2009,76.27,57
8544,7,2009,43.11,25
8545,8,2009,22.55,13.01
8546,9,2009,11.87,6
8547,10,2009,11.41,11.01
8548,0,2010,2029103.42,13702.95
8549,1,2010,2036735.42,928.06
8550,2,2010,2075470.95,660.04
8551,3,2010,2088308.87,506.04
8552,4,2010,2084462.33,366.02
8553,5,2010,2080333.69,292.02
8554,6,2010,2073068.81,255.02
8555,7,2010,2064813.54,268.02
8556,8,2010,2066172.3,257.02
8557,9,2010,2078626.25,253.02
8558,10,2010,2127432.01,233.79
8559,11,2010,2109335.35,297.25
8560,12,2010,2104386.16,307.02
8561,13,2010,2112484.7,379.02
8562,14,2010,2125691.39,514.04
8563,15,2010,2163865.14,703.05
8564,16,2010,2213201.19,1100.08
8565,17,2010,2251465.95,1471.1
8566,18,2010,2301018.12,2184.15
8567,19,2010,2337690.81,2409.17
8568,20,2010,2314001.61,2583.18
8569,21,2010,2257267.19,2863.2
8570,22,2010,2196714.32,2762.19
8571,23,2010,2165943.35,2774.2
8572,24,2010,2161974.21,2945.2
8573,25,2010,2165360.86,2851.2
8574,26,2010,2128521.48,2872.2
8575,27,2010,2128158.57,2834.2
8576,28,2010,2134802.6,2926.2
8577,29,2010,2115144.01,2946.2
8578,30,2010,2131249.71,3012.21
8579,31,2010,2044226.9,2991.2
8580,32,2010,1991226.16,2920.21
8581,33,2010,1955893.74,2961.2
8582,34,2010,1935538.22,2877.2
8583,35,2010,1943839.02,3060.22
8584,36,2010,1933866.04,3129.22
8585,37,2010,1950826.35,3403.24
8586,38,2010,2031999.72,3774.27
8587,39,2010,2131061.48,4248.3
8588,40,2010,2147963.38,4394.3
8589,41,2010,2092309.08,4681.32
8590,42,2010,2041361.02,5085.36
8591,43,2010,2045901.73,5387.38
8592,44,2010,2097621.28,6270.44
8593,45,2010,2175375.62,7166.5
8594,46,2010,2226918.6,8147.57
8595,47,2010,2240145.22,8981.63
8596,48,2010,2239023.59,9728.68
8597,49,2010,2267779.96,10927.77
8598,50,2010,2256325.44,11732.82
8599,51,2010,2230097.06,12376.86
8600,52,2010,2189744.86,13518.94
8601,53,2010,2154821.41,14463.01
8602,54,2010,2113548.82,14986.04
8603,55,2010,2050607.95,16002.12
8604,56,2010,1989170.02,16699.16
8605,57,2010,1909977.08,17427.22
8606,58,2010,1841988.92,18026.25
8607,59,2010,1790970.16,18623.29
8608,60,2010,1730941.46,19101.33
8609,61,2010,1700298.38,19632.37
8610,62,2010,1699294.85,21422.5
8611,63,2010,1620160.53,22715.58
8612,64,2010,1401144.78,19658.37
8613,65,2010,1268925.3,20156.41
8614,66,2010,1254532.37,21502.5
8615,67,2010,1221295.5,23119.61
8616,68,2010,1122139.22,22423.56
8617,69,2010,1020905.05,22319.56
8618,70,2010,952076.38,22615.58
8619,71,2010,907573.24,23149.61
8620,72,2010,855485.1,24270.7
8621,73,2010,803568.95,24451.71
8622,74,2010,762718.6,25710.79
8623,75,2010,713734.19,26833.87
8624,76,2010,667177.44,26976.88
8625,77,2010,629808.59,28313.98
8626,78,2010,603620.05,29780.07
8627,79,2010,576970.35,31101.17
8628,80,2010,541768.05,32599.27
8629,81,2010,502277.65,33139.31
8630,82,2010,461136,34412.4
8631,83,2010,421844.18,34203.39
8632,84,2010,382701.17,34485.41
8633,85,2010,345471.06,34481.41
8634,86,2010,300063.42,33167.31
8635,87,2010,254243.22,31751.22
8636,88,2010,216239.24,30565.13
8637,89,2010,178599.31,27751.94
8638,90,2010,136123.81,24778.73
8639,91,2010,103367.37,20030.39
8640,92,2010,80088.96,17851.25
8641,93,2010,58563.85,14434
8642,94,2010,41966.97,11494.81
8643,95,2010,30003.93,9010.63
8644,96,2010,20256.38,6744.47
8645,97,2010,13293.91,4731.33
8646,98,2010,8521.57,3287.23
8647,99,2010,5280.51,2201.15
8648,0,2010,3178.15,1465.11
8649,1,2010,1819.76,877.06
8650,2,2010,1046.41,570.04
8651,3,2010,548.49,349.02
8652,4,2010,285.74,166.02
8653,5,2010,146.8,91
8654,6,2010,75.08,37
8655,7,2010,42.35,26
8656,8,2010,24.12,12
8657,9,2010,13.28,7.01
8658,10,2010,11.76,6
8659,0,2011,2022387.01,13328.04
8660,1,2011,2026724.2,917.07
8661,2,2011,2043637.91,619.05
8662,3,2011,2080548.17,492.04
8663,4,2011,2099075.35,376.03
8664,5,2011,2091723.98,326.02
8665,6,2011,2084394.48,283.02
8666,7,2011,2079619.13,256.02
8667,8,2011,2069861.63,273.02
8668,9,2011,2074510.48,242.02
8669,10,2011,2107410.99,255.02
8670,11,2011,2128933.67,301.39
8671,12,2011,2118836.05,326.65
8672,13,2011,2109450.59,397.04
8673,14,2011,2114730.62,521.04
8674,15,2011,2136584.12,654.05
8675,16,2011,2177617.8,1038.08
8676,17,2011,2224051.2,1392.11
8677,18,2011,2269622.66,2050.16
8678,19,2011,2314759.15,2484.2
8679,20,2011,2342368.68,2567.2
8680,21,2011,2325174.72,2876.22
8681,22,2011,2264536.22,3021.23
8682,23,2011,2205064.22,2964.23
8683,24,2011,2174901.22,2878.22
8684,25,2011,2173719.68,2906.23
8685,26,2011,2164541.57,2943.23
8686,27,2011,2138494.5,2874.22
8687,28,2011,2135480.07,2943.23
8688,29,2011,2137401.71,3024.24
8689,30,2011,2139056.54,3038.24
8690,31,2011,2125037.16,3106.24
8691,32,2011,2057452.76,3111.24
8692,33,2011,1995665.61,3064.24
8693,34,2011,1960077.22,3079.24
8694,35,2011,1942955.27,3060.24
8695,36,2011,1944712.38,3178.25
8696,37,2011,1933827.53,3346.26
8697,38,2011,1953281.81,3654.28
8698,39,2011,2036397.11,4112.32
8699,40,2011,2129322.14,4633.36
8700,41,2011,2149962.64,4853.38
8701,42,2011,2091288.36,5114.4
8702,43,2011,2040665.2,5464.43
8703,44,2011,2040118.74,5799.45
8704,45,2011,2092540.91,6736.52
8705,46,2011,2175281.5,7611.59
8706,47,2011,2224222.88,8890.69
8707,48,2011,2230941.27,9662.75
8708,49,2011,2235031.57,10615.83
8709,50,2011,2253920.84,11751.92
8710,51,2011,2253412.3,12601.98
8711,52,2011,2215768.4,13677.07
8712,53,2011,2181371.15,14605.15
8713,54,2011,2144279.62,15564.21
8714,55,2011,2093006.3,16376.28
8715,56,2011,2041485.49,17532.37
8716,57,2011,1972654.77,17791.39
8717,58,2011,1894211.33,18355.43
8718,59,2011,1824440.67,19083.49
8719,60,2011,1767230.13,19763.55
8720,61,2011,1720517.5,20047.56
8721,62,2011,1682004.09,20897.63
8722,63,2011,1680405.48,22479.75
8723,64,2011,1597821.04,24324.4
8724,65,2011,1381977.95,20067.06
8725,66,2011,1250104.87,20763.63
8726,67,2011,1235034.25,22421.25
8727,68,2011,1199032.47,24762.43
8728,69,2011,1099264.58,23372.83
8729,70,2011,996283.21,23571.84
8730,71,2011,932234.83,23660.84
8731,72,2011,882620.75,24587.92
8732,73,2011,831697.41,25554
8733,74,2011,777951.4,25534.99
8734,75,2011,734058.91,26696.08
8735,76,2011,689236.41,28117.19
8736,77,2011,638711.12,27738.17
8737,78,2011,601441.14,29264.29
8738,79,2011,572985.51,30568.89
8739,80,2011,543700.81,32443.03
8740,81,2011,509341.85,33729.63
8741,82,2011,467242.49,34075.66
8742,83,2011,426805.04,35084.74
8743,84,2011,386083.63,35004.73
8744,85,2011,347864.81,34409.69
8745,86,2011,311290.27,33634.62
8746,87,2011,267163.9,32651.55
8747,88,2011,222941.41,30360.37
8748,89,2011,186683.98,28825.25
8749,90,2011,151325.53,26063.04
8750,91,2011,112936.93,22505.75
8751,92,2011,83824.24,18351.44
8752,93,2011,63409.04,15295.19
8753,94,2011,45159.76,12151.95
8754,95,2011,31597.69,9306.73
8755,96,2011,21876.92,7136.56
8756,97,2011,14284.44,5148.4
8757,98,2011,9201.61,3461.27
8758,99,2011,5675.06,2402.19
8759,0,2011,3406.02,1514.12
8760,1,2011,1973.89,956.08
8761,2,2011,1082.21,565.04
8762,3,2011,598.22,319.02
8763,4,2011,300.64,188.02
8764,5,2011,153.06,88
8765,6,2011,81.45,49
8766,7,2011,40.6,25
8767,8,2011,21.82,19
8768,9,2011,13.28,7
8769,10,2011,14.41,9
8770,0,2012,2015007.6,13140.03
8771,1,2012,2027973.78,900.07
8772,2,2012,2033461.41,620.04
8773,3,2012,2049340.57,461.04
8774,4,2012,2085700.22,414.03
8775,5,2012,2104230.82,299.02
8776,6,2012,2096912.61,243.02
8777,7,2012,2089296.82,288.02
8778,8,2012,2084399.55,239.02
8779,9,2012,2074654.94,251.02
8780,10,2012,2079353.97,249.02
8781,11,2012,2112398.05,271.02
8782,12,2012,2133983.77,301.02
8783,13,2012,2124155.07,379.03
8784,14,2012,2115194.61,516.04
8785,15,2012,2121170.67,696.05
8786,16,2012,2144899.09,962.08
8787,17,2012,2188967.82,1319.11
8788,18,2012,2237502.28,1971.16
8789,19,2012,2284614.16,2277.17
8790,20,2012,2330212.44,2550.2
8791,21,2012,2358789.07,2857.22
8792,22,2012,2341093.61,3087.25
8793,23,2012,2279190.41,2832.22
8794,24,2012,2218421.45,2904.22
8795,25,2012,2187374.24,2891.22
8796,26,2012,2185429.89,2982.23
8797,27,2012,2175463.9,2948.23
8798,28,2012,2148397.99,2992.24
8799,29,2012,2144812.2,3138.24
8800,30,2012,2145856.65,3088.24
8801,31,2012,2146507.29,3210.25
8802,32,2012,2131595.5,3157.25
8803,33,2012,2063063.6,3189.25
8804,34,2012,2000636.66,3191.25
8805,35,2012,1964660.71,3226.25
8806,36,2012,1946575.37,3338.26
8807,37,2012,1947882.37,3484.28
8808,38,2012,1936450.32,3522.27
8809,39,2012,1955321.71,3794.3
8810,40,2012,2037402.36,4355.35
8811,41,2012,2129352.28,4890.39
8812,42,2012,2149221.35,5139.41
8813,43,2012,2089826.29,5395.42
8814,44,2012,2038780.25,5779.46
8815,45,2012,2037493.79,6256.49
8816,46,2012,2088980.45,7170.57
8817,47,2012,2170335.68,8320.66
8818,48,2012,2217733.23,9407.74
8819,49,2012,2223425.11,10242.81
8820,50,2012,2226330.58,11506.91
8821,51,2012,2243676.92,12724
8822,52,2012,2241915.98,13674.07
8823,53,2012,2203243.13,14419.13
8824,54,2012,2168023.96,15506.21
8825,55,2012,2129724.59,16979.33
8826,56,2012,2077529.41,17496.38
8827,57,2012,2025117.15,18295.44
8828,58,2012,1955633.81,19223.51
8829,59,2012,1876537.34,19752.55
8830,60,2012,1806312.51,20377.6
8831,61,2012,1748480.58,20855.64
8832,62,2012,1700985.62,21696.7
8833,63,2012,1661394.75,22443.76
8834,64,2012,1658313.85,23840.87
8835,65,2012,1575335.26,25437
8836,66,2012,1361085.66,21567.19
8837,67,2012,1229354.54,22231.24
8838,68,2012,1212610.46,23803.86
8839,69,2012,1175379.17,25892.03
8840,70,2012,1075886.32,24727.94
8841,71,2012,973285.12,24474.92
8842,72,2012,908682.69,24874.95
8843,73,2012,858254.49,25539.01
8844,74,2012,806521.52,26409.08
8845,75,2012,752118.75,26623.09
8846,76,2012,707146.1,27671.18
8847,77,2012,661515.85,29076.28
8848,78,2012,610376.78,28663.25
8849,79,2012,572026.38,30396.89
8850,80,2012,542066.31,31592.98
8851,81,2012,511134.44,33032.15
8852,82,2012,475574.67,34143.12
8853,83,2012,432850.14,34486.71
8854,84,2012,391899.31,35023.75
8855,85,2012,350984.9,34612.72
8856,86,2012,313574.72,33602.64
8857,87,2012,278197.84,32912.59
8858,88,2012,235188.89,31447.47
8859,89,2012,193366.11,28761.25
8860,90,2012,158936.66,27032.12
8861,91,2012,126249.56,23790.87
8862,92,2012,92229.65,19594.54
8863,93,2012,66831.24,15719.24
8864,94,2012,49168.08,13114.03
8865,95,2012,34135.75,9970.78
8866,96,2012,23194.06,7548.59
8867,97,2012,15518.26,5457.43
8868,98,2012,9881.18,3910.8
8869,99,2012,6124.3,2555.2
8870,0,2012,3666.86,1689.63
8871,1,2012,2143.26,1023.08
8872,2,2012,1185.33,629.05
8873,3,2012,631.68,346.02
8874,4,2012,341.86,198.02
8875,5,2012,160.96,107.01
8876,6,2012,85.39,52
8877,7,2012,43.29,29
8878,8,2012,20.54,8
8879,9,2012,11.85,6.35
8880,10,2012,17.75,4.64
8881,0,2013,2013439.67,13119.96
8882,1,2013,2021190.74,929.06
8883,2,2013,2035264.57,589.04
8884,3,2013,2039629.77,431.04
8885,4,2013,2054931.14,374.02
8886,5,2013,2091246.95,315.02
8887,6,2013,2109786.03,275.02
8888,7,2013,2102202,252.02
8889,8,2013,2094478.91,260.02
8890,9,2013,2089623.2,281.02
8891,10,2013,2079957.39,232.02
8892,11,2013,2084852.31,259.02
8893,12,2013,2117950.25,323.02
8894,13,2013,2139824.08,382.02
8895,14,2013,2130411.41,498.04
8896,15,2013,2122144.04,698.05
8897,16,2013,2130057.52,931.07
8898,17,2013,2156977.16,1301.09
8899,18,2013,2203377.87,1730.13
8900,19,2013,2253106.63,2099.16
8901,20,2013,2300085.54,2410.17
8902,21,2013,2346803.15,2788.21
8903,22,2013,2375926.78,2932.22
8904,23,2013,2356985.36,3026.22
8905,24,2013,2293419.98,2949.21
8906,25,2013,2231716.34,2913.21
8907,26,2013,2200239.5,2984.22
8908,27,2013,2197785.43,3057.22
8909,28,2013,2186600.46,3015.22
8910,29,2013,2158858.87,3053.22
8911,30,2013,2154443.57,3204.23
8912,31,2013,2154269.27,3222.24
8913,32,2013,2153998.16,3207.24
8914,33,2013,2138012.32,3400.24
8915,34,2013,2068562.07,3407.25
8916,35,2013,2005634.15,3363.24
8917,36,2013,1968642.06,3386.25
8918,37,2013,1950027.62,3435.25
8919,38,2013,1950827.57,3576.26
8920,39,2013,1938906.26,3784.28
8921,40,2013,1956856.75,4146.3
8922,41,2013,2038149.56,4563.33
8923,42,2013,2129133.35,5327.39
8924,43,2013,2147918.75,5599.41
8925,44,2013,2087995.18,5890.43
8926,45,2013,2036416.36,6221.45
8927,46,2013,2034245.47,7102.51
8928,47,2013,2084608.92,7958.58
8929,48,2013,2164428.21,9049.66
8930,49,2013,2210602.75,10202.75
8931,50,2013,2215028.39,11307.82
8932,51,2013,2216335.94,12452.9
8933,52,2013,2232206.33,13475.98
8934,53,2013,2229453.7,14622.07
8935,54,2013,2189863.45,15609.14
8936,55,2013,2153485.52,16884.23
8937,56,2013,2113990.66,18076.31
8938,57,2013,2060901.65,18651.36
8939,58,2013,2007565.27,19913.44
8940,59,2013,1937173.6,20477.49
8941,60,2013,1857684.26,21151.54
8942,61,2013,1786791.06,21791.59
8943,62,2013,1728117.31,22423.63
8944,63,2013,1679817.59,23063.18
8945,64,2013,1639150.69,23906.24
8946,65,2013,1634710.14,25036.82
8947,66,2013,1551349.54,27469.99
8948,67,2013,1338489.81,22851.66
8949,68,2013,1207134.16,23604.72
8950,69,2013,1188644.09,25374.84
8951,70,2013,1150334.63,27601.51
8952,71,2013,1051104.1,26555.43
8953,72,2013,948749.23,25966.89
8954,73,2013,883578.15,26305.91
8955,74,2013,832268.96,27144.98
8956,75,2013,779800.28,27950.03
8957,76,2013,724671.18,28159.05
8958,77,2013,678877.9,29590.15
8959,78,2013,632239.29,30533.22
8960,79,2013,580554.72,29947.18
8961,80,2013,541070.64,31640.3
8962,81,2013,509536.14,33035.41
8963,82,2013,477178.28,34662.52
8964,83,2013,440555.21,34778.53
8965,84,2013,397414.95,35072.56
8966,85,2013,356219.72,35038.55
8967,86,2013,315610.9,34796.54
8968,87,2013,279589.24,33492.43
8969,88,2013,245487.19,31926.32
8970,89,2013,204336.55,30042.19
8971,90,2013,165055.98,27343.99
8972,91,2013,132985.36,24468.78
8973,92,2013,103521.85,21533.56
8974,93,2013,73705.33,17525.28
8975,94,2013,51972.35,13189.96
8976,95,2013,37280.32,10726.79
8977,96,2013,25112.41,7783.56
8978,97,2013,16561.73,5663.41
8979,98,2013,10767.9,3944.29
8980,99,2013,6597.4,2665.19
8981,0,2013,3968.26,1780.13
8982,1,2013,2255.5,1128.08
8983,2,2013,1273.19,628.04
8984,3,2013,690.96,375.03
8985,4,2013,358.82,197.02
8986,5,2013,183.68,117.01
8987,6,2013,85.29,54
8988,7,2013,43.22,28
8989,8,2013,21.59,21
8990,9,2013,10.82,5
8991,10,2013,17.91,14
8992,0,2014,2022982.17,12887.07
8993,1,2014,2020395.89,796.06
8994,2,2014,2029141.27,563.04
8995,3,2014,2041997.67,429.04
8996,4,2014,2045751.68,385.03
8997,5,2014,2061030.83,291.02
8998,6,2014,2097349.37,271.02
8999,7,2014,2115624.62,273.02
9000,8,2014,2107949.3,254.02
9001,9,2014,2100293.97,268.02
9002,10,2014,2095578.43,254.02
9003,11,2014,2086122.89,279.02
9004,12,2014,2091117.12,312.02
9005,13,2014,2124504.29,420.04
9006,14,2014,2146785.88,505.04
9007,15,2014,2138128.67,655.06
9008,16,2014,2131966.55,996.08
9009,17,2014,2143314.37,1257.1
9010,18,2014,2172890.76,1799.15
9011,19,2014,2220677.74,2122.18
9012,20,2014,2269641.89,2368.2
9013,21,2014,2317197.7,2724.22
9014,22,2014,2364448.79,2989.25
9015,23,2014,2392640.86,3059.25
9016,24,2014,2371844.71,3149.26
9017,25,2014,2307188.34,3112.26
9018,26,2014,2245269.92,3100.26
9019,27,2014,2213475.09,3034.25
9020,28,2014,2210086.8,3163.26
9021,29,2014,2198194.71,3208.26
9022,30,2014,2169609.62,3158.26
9023,31,2014,2163893.12,3420.28
9024,32,2014,2162617.68,3374.28
9025,33,2014,2161298.38,3438.28
9026,34,2014,2144261.18,3693.31
9027,35,2014,2074147.31,3593.3
9028,36,2014,2010312.93,3660.3
9029,37,2014,1972550.49,3649.3
9030,38,2014,1953431.18,3640.3
9031,39,2014,1953778.02,3961.33
9032,40,2014,1940908.94,4093.34
9033,41,2014,1958148.83,4618.38
9034,42,2014,2038634.32,4941.41
9035,43,2014,2128482.69,5575.46
9036,44,2014,2146382.02,5959.5
9037,45,2014,2085888.45,6377.53
9038,46,2014,2033528.62,6861.56
9039,47,2014,2030442.74,7634.64
9040,48,2014,2079416.37,8591.71
9041,49,2014,2157967.26,9826.82
9042,50,2014,2202796.78,11063.92
9043,51,2014,2205477.36,12271.01
9044,52,2014,2205410,13243.1
9045,53,2014,2220223.42,14764.22
9046,54,2014,2216114.34,15766.3
9047,55,2014,2175447.64,17015.41
9048,56,2014,2137833.7,18235.51
9049,57,2014,2097276.17,19499.62
9050,58,2014,2043130.21,20203.67
9051,59,2014,1988809.69,21036.74
