"","gender","age","year","improvement"
"12265","female",25,2010,0.0089
"12266","female",26,2010,0.0049
"12267","female",27,2010,0.0016
"12268","female",28,2010,-0.0016
"12269","female",29,2010,-0.0042
"12270","female",30,2010,-0.006
"12271","female",31,2010,-0.0069
"12272","female",32,2010,-0.0067
"12273","female",33,2010,-0.0055
"12274","female",34,2010,-0.0031
"12275","female",35,2010,1e-04
"12276","female",36,2010,0.0038
"12277","female",37,2010,0.0079
"12278","female",38,2010,0.0121
"12279","female",39,2010,0.016
"12280","female",40,2010,0.0192
"12281","female",41,2010,0.0216
"12282","female",42,2010,0.023
"12283","female",43,2010,0.0233
"12284","female",44,2010,0.0225
"12285","female",45,2010,0.0206
"12286","female",46,2010,0.0181
"12287","female",47,2010,0.0152
"12288","female",48,2010,0.0121
"12289","female",49,2010,0.0088
"12290","female",50,2010,0.0057
"12291","female",51,2010,0.0031
"12292","female",52,2010,0.0012
"12293","female",53,2010,2e-04
"12294","female",54,2010,0
"12295","female",55,2010,9e-04
"12296","female",56,2010,0.0025
"12297","female",57,2010,0.005
"12298","female",58,2010,0.0079
"12299","female",59,2010,0.0111
"12300","female",60,2010,0.0142
"12301","female",61,2010,0.017
"12302","female",62,2010,0.0192
"12303","female",63,2010,0.0208
"12304","female",64,2010,0.0218
"12305","female",65,2010,0.0222
"12306","female",66,2010,0.0222
"12307","female",67,2010,0.022
"12308","female",68,2010,0.0216
"12309","female",69,2010,0.0211
"12310","female",70,2010,0.0206
"12311","female",71,2010,0.0201
"12312","female",72,2010,0.0196
"12313","female",73,2010,0.0191
"12314","female",74,2010,0.0185
"12315","female",75,2010,0.0178
"12316","female",76,2010,0.0172
"12317","female",77,2010,0.0166
"12318","female",78,2010,0.0161
"12319","female",79,2010,0.0156
"12320","female",80,2010,0.0153
"12321","female",81,2010,0.015
"12322","female",82,2010,0.0148
"12323","female",83,2010,0.0147
"12324","female",84,2010,0.0147
"12325","female",85,2010,0.0147
"12326","female",86,2010,0.0148
"12327","female",87,2010,0.0149
"12328","female",88,2010,0.0149
"12329","female",89,2010,0.0149
"12330","female",90,2010,0.0149
"12331","female",91,2010,0.0148
"12332","female",92,2010,0.0147
"12333","female",93,2010,0.0144
"12334","female",94,2010,0.0141
"12335","female",95,2010,0.0136
"12336","female",96,2010,0.013
"12337","female",97,2010,0.0123
"12338","female",98,2010,0.0116
"12339","female",99,2010,0.0109
"12340","female",100,2010,0.0102
"12341","female",101,2010,0.0095
"12342","female",102,2010,0.0089
"12343","female",103,2010,0.0082
"12344","female",104,2010,0.0075
"12345","female",105,2010,0.0068
"12346","female",106,2010,0.0061
"12347","female",107,2010,0.0055
"12348","female",108,2010,0.0048
"12349","female",109,2010,0.0041
"12350","female",110,2010,0.0034
"12351","female",111,2010,0.0027
"12352","female",112,2010,0.002
"12353","female",113,2010,0.0014
"12354","female",114,2010,7e-04
"12355","female",115,2010,0
"12356","female",116,2010,0
"12357","female",117,2010,0
"12358","female",118,2010,0
"12359","female",119,2010,0
"12360","female",120,2010,0
"12361","male",18,2011,0.0442
"12362","male",19,2011,0.0442
"12363","male",20,2011,0.0442
"12364","male",21,2011,0.0422
"12365","male",22,2011,0.0403
"12366","male",23,2011,0.0364
"12367","male",24,2011,0.0326
"12368","male",25,2011,0.0289
"12369","male",26,2011,0.0253
"12370","male",27,2011,0.0219
"12371","male",28,2011,0.0188
"12372","male",29,2011,0.016
"12373","male",30,2011,0.0137
"12374","male",31,2011,0.012
"12375","male",32,2011,0.011
"12376","male",33,2011,0.0109
"12377","male",34,2011,0.0112
"12378","male",35,2011,0.0124
"12379","male",36,2011,0.0146
"12380","male",37,2011,0.0175
"12381","male",38,2011,0.0209
"12382","male",39,2011,0.0244
"12383","male",40,2011,0.0277
"12384","male",41,2011,0.0305
"12385","male",42,2011,0.0325
"12386","male",43,2011,0.0337
"12387","male",44,2011,0.034
"12388","male",45,2011,0.0333
"12389","male",46,2011,0.0315
"12390","male",47,2011,0.0294
"12391","male",48,2011,0.027
"12392","male",49,2011,0.0245
"12393","male",50,2011,0.0219
"12394","male",51,2011,0.0191
"12395","male",52,2011,0.0162
"12396","male",53,2011,0.0132
"12397","male",54,2011,0.0102
"12398","male",55,2011,0.0075
"12399","male",56,2011,0.0053
"12400","male",57,2011,0.0039
"12401","male",58,2011,0.0035
"12402","male",59,2011,0.0041
"12403","male",60,2011,0.0054
"12404","male",61,2011,0.0074
"12405","male",62,2011,0.0097
"12406","male",63,2011,0.0119
"12407","male",64,2011,0.0141
"12408","male",65,2011,0.0159
"12409","male",66,2011,0.0173
"12410","male",67,2011,0.0184
"12411","male",68,2011,0.0192
"12412","male",69,2011,0.0197
"12413","male",70,2011,0.02
"12414","male",71,2011,0.0201
"12415","male",72,2011,0.0201
"12416","male",73,2011,0.0201
"12417","male",74,2011,0.0201
"12418","male",75,2011,0.02
"12419","male",76,2011,0.0199
"12420","male",77,2011,0.0197
"12421","male",78,2011,0.0195
"12422","male",79,2011,0.0192
"12423","male",80,2011,0.0189
"12424","male",81,2011,0.0186
"12425","male",82,2011,0.0182
"12426","male",83,2011,0.0178
"12427","male",84,2011,0.0175
"12428","male",85,2011,0.0172
"12429","male",86,2011,0.0169
"12430","male",87,2011,0.0166
"12431","male",88,2011,0.0164
"12432","male",89,2011,0.0162
"12433","male",90,2011,0.016
"12434","male",91,2011,0.0158
"12435","male",92,2011,0.0156
"12436","male",93,2011,0.0154
"12437","male",94,2011,0.0152
"12438","male",95,2011,0.0149
"12439","male",96,2011,0.0141
"12440","male",97,2011,0.0134
"12441","male",98,2011,0.0127
"12442","male",99,2011,0.0119
"12443","male",100,2011,0.0112
"12444","male",101,2011,0.0104
"12445","male",102,2011,0.0097
"12446","male",103,2011,0.0089
"12447","male",104,2011,0.0082
"12448","male",105,2011,0.0074
"12449","male",106,2011,0.0067
"12450","male",107,2011,0.006
"12451","male",108,2011,0.0052
"12452","male",109,2011,0.0045
"12453","male",110,2011,0.0037
"12454","male",111,2011,0.003
"12455","male",112,2011,0.0022
"12456","male",113,2011,0.0015
"12457","male",114,2011,7e-04
"12458","male",115,2011,0
"12459","male",116,2011,0
"12460","male",117,2011,0
"12461","male",118,2011,0
"12462","male",119,2011,0
"12463","male",120,2011,0
"12464","female",18,2011,0.0373
"12465","female",19,2011,0.0373
"12466","female",20,2011,0.0373
"12467","female",21,2011,0.0342
"12468","female",22,2011,0.0312
"12469","female",23,2011,0.0219
"12470","female",24,2011,0.0167
"12471","female",25,2011,0.0121
"12472","female",26,2011,0.0081
"12473","female",27,2011,0.0047
"12474","female",28,2011,0.001
"12475","female",29,2011,-0.0022
"12476","female",30,2011,-0.0048
"12477","female",31,2011,-0.0065
"12478","female",32,2011,-0.0073
"12479","female",33,2011,-0.0068
"12480","female",34,2011,-0.005
"12481","female",35,2011,-0.0024
"12482","female",36,2011,0.001
"12483","female",37,2011,0.0052
"12484","female",38,2011,0.0096
"12485","female",39,2011,0.014
"12486","female",40,2011,0.018
"12487","female",41,2011,0.0211
"12488","female",42,2011,0.0233
"12489","female",43,2011,0.0244
"12490","female",44,2011,0.0242
"12491","female",45,2011,0.0228
"12492","female",46,2011,0.0207
"12493","female",47,2011,0.018
"12494","female",48,2011,0.015
"12495","female",49,2011,0.0115
"12496","female",50,2011,0.008
"12497","female",51,2011,0.0049
"12498","female",52,2011,0.0023
"12499","female",53,2011,5e-04
"12500","female",54,2011,-4e-04
"12501","female",55,2011,-2e-04
"12502","female",56,2011,8e-04
"12503","female",57,2011,0.0028
"12504","female",58,2011,0.0055
"12505","female",59,2011,0.0086
"12506","female",60,2011,0.0118
"12507","female",61,2011,0.0149
"12508","female",62,2011,0.0175
"12509","female",63,2011,0.0194
"12510","female",64,2011,0.0208
"12511","female",65,2011,0.0214
"12512","female",66,2011,0.0216
"12513","female",67,2011,0.0214
"12514","female",68,2011,0.0211
"12515","female",69,2011,0.0206
"12516","female",70,2011,0.0202
"12517","female",71,2011,0.0197
"12518","female",72,2011,0.0192
"12519","female",73,2011,0.0187
"12520","female",74,2011,0.0181
"12521","female",75,2011,0.0175
"12522","female",76,2011,0.0169
"12523","female",77,2011,0.0163
"12524","female",78,2011,0.0157
"12525","female",79,2011,0.0152
"12526","female",80,2011,0.0147
"12527","female",81,2011,0.0144
"12528","female",82,2011,0.0142
"12529","female",83,2011,0.0141
"12530","female",84,2011,0.0141
"12531","female",85,2011,0.0142
"12532","female",86,2011,0.0143
"12533","female",87,2011,0.0145
"12534","female",88,2011,0.0147
"12535","female",89,2011,0.0148
"12536","female",90,2011,0.015
"12537","female",91,2011,0.0151
"12538","female",92,2011,0.0151
"12539","female",93,2011,0.015
"12540","female",94,2011,0.0149
"12541","female",95,2011,0.0146
"12542","female",96,2011,0.0139
"12543","female",97,2011,0.0132
"12544","female",98,2011,0.0124
"12545","female",99,2011,0.0117
"12546","female",100,2011,0.011
"12547","female",101,2011,0.0102
"12548","female",102,2011,0.0095
"12549","female",103,2011,0.0088
"12550","female",104,2011,0.008
"12551","female",105,2011,0.0073
"12552","female",106,2011,0.0066
"12553","female",107,2011,0.0058
"12554","female",108,2011,0.0051
"12555","female",109,2011,0.0044
"12556","female",110,2011,0.0037
"12557","female",111,2011,0.0029
"12558","female",112,2011,0.0022
"12559","female",113,2011,0.0015
"12560","female",114,2011,7e-04
"12561","female",115,2011,0
"12562","female",116,2011,0
"12563","female",117,2011,0
"12564","female",118,2011,0
"12565","female",119,2011,0
"12566","female",120,2011,0
"12567","male",18,2012,0.0449
"12568","male",19,2012,0.0449
"12569","male",20,2012,0.0449
"12570","male",21,2012,0.0429
"12571","male",22,2012,0.041
"12572","male",23,2012,0.0392
"12573","male",24,2012,0.0355
"12574","male",25,2012,0.0319
"12575","male",26,2012,0.0284
"12576","male",27,2012,0.0251
"12577","male",28,2012,0.0219
"12578","male",29,2012,0.0191
"12579","male",30,2012,0.0167
"12580","male",31,2012,0.0149
"12581","male",32,2012,0.0136
"12582","male",33,2012,0.0132
"12583","male",34,2012,0.0129
"12584","male",35,2012,0.0135
"12585","male",36,2012,0.015
"12586","male",37,2012,0.0174
"12587","male",38,2012,0.0204
"12588","male",39,2012,0.0237
"12589","male",40,2012,0.027
"12590","male",41,2012,0.0299
"12591","male",42,2012,0.0322
"12592","male",43,2012,0.0337
"12593","male",44,2012,0.0345
"12594","male",45,2012,0.0343
"12595","male",46,2012,0.0334
"12596","male",47,2012,0.0313
"12597","male",48,2012,0.029
"12598","male",49,2012,0.0265
"12599","male",50,2012,0.0239
"12600","male",51,2012,0.0211
"12601","male",52,2012,0.0182
"12602","male",53,2012,0.0152
"12603","male",54,2012,0.0121
"12604","male",55,2012,0.0091
"12605","male",56,2012,0.0066
"12606","male",57,2012,0.0047
"12607","male",58,2012,0.0037
"12608","male",59,2012,0.0036
"12609","male",60,2012,0.0045
"12610","male",61,2012,0.0061
"12611","male",62,2012,0.0082
"12612","male",63,2012,0.0104
"12613","male",64,2012,0.0125
"12614","male",65,2012,0.0144
"12615","male",66,2012,0.0159
"12616","male",67,2012,0.0171
"12617","male",68,2012,0.0179
"12618","male",69,2012,0.0185
"12619","male",70,2012,0.0188
"12620","male",71,2012,0.0189
"12621","male",72,2012,0.019
"12622","male",73,2012,0.0189
"12623","male",74,2012,0.0189
"12624","male",75,2012,0.0188
"12625","male",76,2012,0.0187
"12626","male",77,2012,0.0186
"12627","male",78,2012,0.0184
"12628","male",79,2012,0.0182
"12629","male",80,2012,0.0179
"12630","male",81,2012,0.0177
"12631","male",82,2012,0.0174
"12632","male",83,2012,0.017
"12633","male",84,2012,0.0167
"12634","male",85,2012,0.0165
"12635","male",86,2012,0.0162
"12636","male",87,2012,0.0161
"12637","male",88,2012,0.0159
"12638","male",89,2012,0.0158
"12639","male",90,2012,0.0157
"12640","male",91,2012,0.0157
"12641","male",92,2012,0.0156
"12642","male",93,2012,0.0156
"12643","male",94,2012,0.0155
"12644","male",95,2012,0.0154
"12645","male",96,2012,0.0146
"12646","male",97,2012,0.0138
"12647","male",98,2012,0.0131
"12648","male",99,2012,0.0123
"12649","male",100,2012,0.0115
"12650","male",101,2012,0.0107
"12651","male",102,2012,0.01
"12652","male",103,2012,0.0092
"12653","male",104,2012,0.0084
"12654","male",105,2012,0.0077
"12655","male",106,2012,0.0069
"12656","male",107,2012,0.0061
"12657","male",108,2012,0.0054
"12658","male",109,2012,0.0046
"12659","male",110,2012,0.0038
"12660","male",111,2012,0.0031
"12661","male",112,2012,0.0023
"12662","male",113,2012,0.0015
"12663","male",114,2012,8e-04
"12664","male",115,2012,0
"12665","male",116,2012,0
"12666","male",117,2012,0
"12667","male",118,2012,0
"12668","male",119,2012,0
"12669","male",120,2012,0
"12670","female",18,2012,0.0382
"12671","female",19,2012,0.0382
"12672","female",20,2012,0.0382
"12673","female",21,2012,0.0352
"12674","female",22,2012,0.0323
"12675","female",23,2012,0.0296
"12676","female",24,2012,0.0197
"12677","female",25,2012,0.015
"12678","female",26,2012,0.011
"12679","female",27,2012,0.0075
"12680","female",28,2012,0.0036
"12681","female",29,2012,0
"12682","female",30,2012,-0.003
"12683","female",31,2012,-0.0053
"12684","female",32,2012,-0.0067
"12685","female",33,2012,-0.0071
"12686","female",34,2012,-0.0059
"12687","female",35,2012,-0.004
"12688","female",36,2012,-0.0012
"12689","female",37,2012,0.0027
"12690","female",38,2012,0.0072
"12691","female",39,2012,0.0117
"12692","female",40,2012,0.0161
"12693","female",41,2012,0.0198
"12694","female",42,2012,0.0227
"12695","female",43,2012,0.0245
"12696","female",44,2012,0.025
"12697","female",45,2012,0.0241
"12698","female",46,2012,0.0225
"12699","female",47,2012,0.0202
"12700","female",48,2012,0.0174
"12701","female",49,2012,0.014
"12702","female",50,2012,0.0104
"12703","female",51,2012,0.0069
"12704","female",52,2012,0.0039
"12705","female",53,2012,0.0015
"12706","female",54,2012,0
"12707","female",55,2012,-6e-04
"12708","female",56,2012,-1e-04
"12709","female",57,2012,0.0014
"12710","female",58,2012,0.0036
"12711","female",59,2012,0.0064
"12712","female",60,2012,0.0096
"12713","female",61,2012,0.0127
"12714","female",62,2012,0.0155
"12715","female",63,2012,0.0178
"12716","female",64,2012,0.0195
"12717","female",65,2012,0.0204
"12718","female",66,2012,0.0209
"12719","female",67,2012,0.0209
"12720","female",68,2012,0.0206
"12721","female",69,2012,0.0201
"12722","female",70,2012,0.0197
"12723","female",71,2012,0.0192
"12724","female",72,2012,0.0187
"12725","female",73,2012,0.0182
"12726","female",74,2012,0.0177
"12727","female",75,2012,0.0171
"12728","female",76,2012,0.0165
"12729","female",77,2012,0.0159
"12730","female",78,2012,0.0153
"12731","female",79,2012,0.0148
"12732","female",80,2012,0.0143
"12733","female",81,2012,0.0139
"12734","female",82,2012,0.0137
"12735","female",83,2012,0.0136
"12736","female",84,2012,0.0135
"12737","female",85,2012,0.0136
"12738","female",86,2012,0.0138
"12739","female",87,2012,0.014
"12740","female",88,2012,0.0142
"12741","female",89,2012,0.0145
"12742","female",90,2012,0.0148
"12743","female",91,2012,0.015
"12744","female",92,2012,0.0152
"12745","female",93,2012,0.0153
"12746","female",94,2012,0.0152
"12747","female",95,2012,0.0151
"12748","female",96,2012,0.0144
"12749","female",97,2012,0.0136
"12750","female",98,2012,0.0129
"12751","female",99,2012,0.0121
"12752","female",100,2012,0.0114
"12753","female",101,2012,0.0106
"12754","female",102,2012,0.0098
"12755","female",103,2012,0.0091
"12756","female",104,2012,0.0083
"12757","female",105,2012,0.0076
"12758","female",106,2012,0.0068
"12759","female",107,2012,0.0061
"12760","female",108,2012,0.0053
"12761","female",109,2012,0.0045
"12762","female",110,2012,0.0038
"12763","female",111,2012,0.003
"12764","female",112,2012,0.0023
"12765","female",113,2012,0.0015
"12766","female",114,2012,8e-04
"12767","female",115,2012,0
"12768","female",116,2012,0
"12769","female",117,2012,0
"12770","female",118,2012,0
"12771","female",119,2012,0
"12772","female",120,2012,0
"12773","male",18,2013,0.0447
"12774","male",19,2013,0.0447
"12775","male",20,2013,0.0447
"12776","male",21,2013,0.0429
"12777","male",22,2013,0.0411
"12778","male",23,2013,0.0393
"12779","male",24,2013,0.0376
"12780","male",25,2013,0.0341
"12781","male",26,2013,0.0308
"12782","male",27,2013,0.0275
"12783","male",28,2013,0.0245
"12784","male",29,2013,0.0218
"12785","male",30,2013,0.0194
"12786","male",31,2013,0.0174
"12787","male",32,2013,0.016
"12788","male",33,2013,0.0153
"12789","male",34,2013,0.0145
"12790","male",35,2013,0.0146
"12791","male",36,2013,0.0156
"12792","male",37,2013,0.0174
"12793","male",38,2013,0.0199
"12794","male",39,2013,0.0228
"12795","male",40,2013,0.0259
"12796","male",41,2013,0.0287
"12797","male",42,2013,0.0311
"12798","male",43,2013,0.0329
"12799","male",44,2013,0.0339
"12800","male",45,2013,0.0342
"12801","male",46,2013,0.0339
"12802","male",47,2013,0.0328
"12803","male",48,2013,0.0306
"12804","male",49,2013,0.0281
"12805","male",50,2013,0.0255
"12806","male",51,2013,0.0227
"12807","male",52,2013,0.0198
"12808","male",53,2013,0.0168
"12809","male",54,2013,0.0138
"12810","male",55,2013,0.0108
"12811","male",56,2013,0.0081
"12812","male",57,2013,0.0059
"12813","male",58,2013,0.0044
"12814","male",59,2013,0.0038
"12815","male",60,2013,0.0041
"12816","male",61,2013,0.0052
"12817","male",62,2013,0.007
"12818","male",63,2013,0.009
"12819","male",64,2013,0.0111
"12820","male",65,2013,0.013
"12821","male",66,2013,0.0146
"12822","male",67,2013,0.0158
"12823","male",68,2013,0.0167
"12824","male",69,2013,0.0173
"12825","male",70,2013,0.0177
"12826","male",71,2013,0.0179
"12827","male",72,2013,0.0179
"12828","male",73,2013,0.0179
"12829","male",74,2013,0.0178
"12830","male",75,2013,0.0178
"12831","male",76,2013,0.0176
"12832","male",77,2013,0.0175
"12833","male",78,2013,0.0174
"12834","male",79,2013,0.0172
"12835","male",80,2013,0.017
"12836","male",81,2013,0.0168
"12837","male",82,2013,0.0165
"12838","male",83,2013,0.0163
"12839","male",84,2013,0.016
"12840","male",85,2013,0.0158
"12841","male",86,2013,0.0156
"12842","male",87,2013,0.0155
"12843","male",88,2013,0.0154
"12844","male",89,2013,0.0153
"12845","male",90,2013,0.0153
"12846","male",91,2013,0.0153
"12847","male",92,2013,0.0154
"12848","male",93,2013,0.0154
"12849","male",94,2013,0.0154
"12850","male",95,2013,0.0154
"12851","male",96,2013,0.0147
"12852","male",97,2013,0.0139
"12853","male",98,2013,0.0131
"12854","male",99,2013,0.0124
"12855","male",100,2013,0.0116
"12856","male",101,2013,0.0108
"12857","male",102,2013,0.01
"12858","male",103,2013,0.0093
"12859","male",104,2013,0.0085
"12860","male",105,2013,0.0077
"12861","male",106,2013,0.0069
"12862","male",107,2013,0.0062
"12863","male",108,2013,0.0054
"12864","male",109,2013,0.0046
"12865","male",110,2013,0.0039
"12866","male",111,2013,0.0031
"12867","male",112,2013,0.0023
"12868","male",113,2013,0.0015
"12869","male",114,2013,8e-04
"12870","male",115,2013,0
"12871","male",116,2013,0
"12872","male",117,2013,0
"12873","male",118,2013,0
"12874","male",119,2013,0
"12875","male",120,2013,0
"12876","female",18,2013,0.0384
"12877","female",19,2013,0.0384
"12878","female",20,2013,0.0384
"12879","female",21,2013,0.0355
"12880","female",22,2013,0.0327
"12881","female",23,2013,0.0302
"12882","female",24,2013,0.0279
"12883","female",25,2013,0.0177
"12884","female",26,2013,0.0135
"12885","female",27,2013,0.01
"12886","female",28,2013,0.0059
"12887","female",29,2013,0.0022
"12888","female",30,2013,-0.001
"12889","female",31,2013,-0.0036
"12890","female",32,2013,-0.0055
"12891","female",33,2013,-0.0063
"12892","female",34,2013,-0.0058
"12893","female",35,2013,-0.0045
"12894","female",36,2013,-0.0024
"12895","female",37,2013,0.001
"12896","female",38,2013,0.005
"12897","female",39,2013,0.0094
"12898","female",40,2013,0.0138
"12899","female",41,2013,0.0179
"12900","female",42,2013,0.0212
"12901","female",43,2013,0.0236
"12902","female",44,2013,0.0248
"12903","female",45,2013,0.0245
"12904","female",46,2013,0.0234
"12905","female",47,2013,0.0216
"12906","female",48,2013,0.0194
"12907","female",49,2013,0.0161
"12908","female",50,2013,0.0126
"12909","female",51,2013,0.009
"12910","female",52,2013,0.0057
"12911","female",53,2013,0.0029
"12912","female",54,2013,9e-04
"12913","female",55,2013,-1e-04
"12914","female",56,2013,-2e-04
"12915","female",57,2013,7e-04
"12916","female",58,2013,0.0024
"12917","female",59,2013,0.0049
"12918","female",60,2013,0.0077
"12919","female",61,2013,0.0106
"12920","female",62,2013,0.0135
"12921","female",63,2013,0.0159
"12922","female",64,2013,0.0178
"12923","female",65,2013,0.0192
"12924","female",66,2013,0.0199
"12925","female",67,2013,0.0201
"12926","female",68,2013,0.02
"12927","female",69,2013,0.0197
"12928","female",70,2013,0.0192
"12929","female",71,2013,0.0187
"12930","female",72,2013,0.0182
"12931","female",73,2013,0.0177
"12932","female",74,2013,0.0172
"12933","female",75,2013,0.0167
"12934","female",76,2013,0.0161
"12935","female",77,2013,0.0155
"12936","female",78,2013,0.0149
"12937","female",79,2013,0.0144
"12938","female",80,2013,0.0139
"12939","female",81,2013,0.0135
"12940","female",82,2013,0.0132
"12941","female",83,2013,0.0131
"12942","female",84,2013,0.013
"12943","female",85,2013,0.0131
"12944","female",86,2013,0.0132
"12945","female",87,2013,0.0135
"12946","female",88,2013,0.0138
"12947","female",89,2013,0.0141
"12948","female",90,2013,0.0144
"12949","female",91,2013,0.0147
"12950","female",92,2013,0.0149
"12951","female",93,2013,0.0151
"12952","female",94,2013,0.0152
"12953","female",95,2013,0.0152
"12954","female",96,2013,0.0145
"12955","female",97,2013,0.0137
"12956","female",98,2013,0.013
"12957","female",99,2013,0.0122
"12958","female",100,2013,0.0114
"12959","female",101,2013,0.0107
"12960","female",102,2013,0.0099
"12961","female",103,2013,0.0091
"12962","female",104,2013,0.0084
"12963","female",105,2013,0.0076
"12964","female",106,2013,0.0069
"12965","female",107,2013,0.0061
"12966","female",108,2013,0.0053
"12967","female",109,2013,0.0046
"12968","female",110,2013,0.0038
"12969","female",111,2013,0.003
"12970","female",112,2013,0.0023
"12971","female",113,2013,0.0015
"12972","female",114,2013,8e-04
"12973","female",115,2013,0
"12974","female",116,2013,0
"12975","female",117,2013,0
"12976","female",118,2013,0
"12977","female",119,2013,0
"12978","female",120,2013,0
"12979","male",18,2014,0.0439
"12980","male",19,2014,0.0439
"12981","male",20,2014,0.0439
"12982","male",21,2014,0.0422
"12983","male",22,2014,0.0405
"12984","male",23,2014,0.0388
"12985","male",24,2014,0.0372
"12986","male",25,2014,0.0357
"12987","male",26,2014,0.0325
"12988","male",27,2014,0.0294
"12989","male",28,2014,0.0265
"12990","male",29,2014,0.0238
"12991","male",30,2014,0.0215
"12992","male",31,2014,0.0196
"12993","male",32,2014,0.0181
"12994","male",33,2014,0.0172
"12995","male",34,2014,0.0161
"12996","male",35,2014,0.0157
"12997","male",36,2014,0.0162
"12998","male",37,2014,0.0175
"12999","male",38,2014,0.0195
"13000","male",39,2014,0.022
"13001","male",40,2014,0.0246
"13002","male",41,2014,0.0272
"13003","male",42,2014,0.0295
"13004","male",43,2014,0.0313
"13005","male",44,2014,0.0326
"13006","male",45,2014,0.0332
"13007","male",46,2014,0.0332
"13008","male",47,2014,0.0328
"13009","male",48,2014,0.0316
"13010","male",49,2014,0.0294
"13011","male",50,2014,0.0268
"13012","male",51,2014,0.024
"13013","male",52,2014,0.0211
"13014","male",53,2014,0.0182
"13015","male",54,2014,0.0152
"13016","male",55,2014,0.0124
"13017","male",56,2014,0.0097
"13018","male",57,2014,0.0073
"13019","male",58,2014,0.0056
"13020","male",59,2014,0.0045
"13021","male",60,2014,0.0043
"13022","male",61,2014,0.0049
"13023","male",62,2014,0.0061
"13024","male",63,2014,0.0078
"13025","male",64,2014,0.0097
"13026","male",65,2014,0.0116
"13027","male",66,2014,0.0132
"13028","male",67,2014,0.0146
"13029","male",68,2014,0.0156
"13030","male",69,2014,0.0162
"13031","male",70,2014,0.0166
"13032","male",71,2014,0.0169
"13033","male",72,2014,0.017
"13034","male",73,2014,0.017
"13035","male",74,2014,0.0169
"13036","male",75,2014,0.0169
"13037","male",76,2014,0.0167
"13038","male",77,2014,0.0166
"13039","male",78,2014,0.0165
"13040","male",79,2014,0.0163
"13041","male",80,2014,0.0161
"13042","male",81,2014,0.0159
"13043","male",82,2014,0.0157
"13044","male",83,2014,0.0155
"13045","male",84,2014,0.0153
"13046","male",85,2014,0.0151
"13047","male",86,2014,0.015
"13048","male",87,2014,0.0148
"13049","male",88,2014,0.0148
"13050","male",89,2014,0.0148
"13051","male",90,2014,0.0148
"13052","male",91,2014,0.0148
"13053","male",92,2014,0.0149
"13054","male",93,2014,0.015
"13055","male",94,2014,0.0151
"13056","male",95,2014,0.0152
"13057","male",96,2014,0.0145
"13058","male",97,2014,0.0137
"13059","male",98,2014,0.0129
"13060","male",99,2014,0.0122
"13061","male",100,2014,0.0114
"13062","male",101,2014,0.0107
"13063","male",102,2014,0.0099
"13064","male",103,2014,0.0091
"13065","male",104,2014,0.0084
"13066","male",105,2014,0.0076
"13067","male",106,2014,0.0068
"13068","male",107,2014,0.0061
"13069","male",108,2014,0.0053
"13070","male",109,2014,0.0046
"13071","male",110,2014,0.0038
"13072","male",111,2014,0.003
"13073","male",112,2014,0.0023
"13074","male",113,2014,0.0015
"13075","male",114,2014,8e-04
"13076","male",115,2014,0
"13077","male",116,2014,0
"13078","male",117,2014,0
"13079","male",118,2014,0
"13080","male",119,2014,0
"13081","male",120,2014,0
"13082","female",18,2014,0.0379
"13083","female",19,2014,0.0379
"13084","female",20,2014,0.0379
"13085","female",21,2014,0.0352
"13086","female",22,2014,0.0326
"13087","female",23,2014,0.0302
"13088","female",24,2014,0.0281
"13089","female",25,2014,0.0262
"13090","female",26,2014,0.016
"13091","female",27,2014,0.0123
"13092","female",28,2014,0.008
"13093","female",29,2014,0.0042
"13094","female",30,2014,9e-04
"13095","female",31,2014,-0.0018
"13096","female",32,2014,-0.0038
"13097","female",33,2014,-0.0049
"13098","female",34,2014,-0.0048
"13099","female",35,2014,-0.004
"13100","female",36,2014,-0.0026
"13101","female",37,2014,1e-04
"13102","female",38,2014,0.0036
"13103","female",39,2014,0.0075
"13104","female",40,2014,0.0117
"13105","female",41,2014,0.0156
"13106","female",42,2014,0.0191
"13107","female",43,2014,0.0219
"13108","female",44,2014,0.0236
"13109","female",45,2014,0.0239
"13110","female",46,2014,0.0235
"13111","female",47,2014,0.0223
"13112","female",48,2014,0.0206
"13113","female",49,2014,0.0177
"13114","female",50,2014,0.0144
"13115","female",51,2014,0.0109
"13116","female",52,2014,0.0076
"13117","female",53,2014,0.0047
"13118","female",54,2014,0.0023
"13119","female",55,2014,9e-04
"13120","female",56,2014,3e-04
"13121","female",57,2014,7e-04
"13122","female",58,2014,0.002
"13123","female",59,2014,0.0039
"13124","female",60,2014,0.0063
"13125","female",61,2014,0.009
"13126","female",62,2014,0.0116
"13127","female",63,2014,0.014
"13128","female",64,2014,0.016
"13129","female",65,2014,0.0176
"13130","female",66,2014,0.0186
"13131","female",67,2014,0.0192
"13132","female",68,2014,0.0193
"13133","female",69,2014,0.0191
"13134","female",70,2014,0.0187
"13135","female",71,2014,0.0183
"13136","female",72,2014,0.0178
"13137","female",73,2014,0.0173
"13138","female",74,2014,0.0168
"13139","female",75,2014,0.0162
"13140","female",76,2014,0.0157
"13141","female",77,2014,0.0152
"13142","female",78,2014,0.0146
"13143","female",79,2014,0.0141
"13144","female",80,2014,0.0136
"13145","female",81,2014,0.0132
"13146","female",82,2014,0.0129
"13147","female",83,2014,0.0127
"13148","female",84,2014,0.0126
"13149","female",85,2014,0.0126
"13150","female",86,2014,0.0128
